id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
281,SECTOR REMANSOS DE ROSABLA,REMANSOS DE ROSABLANCA,6000,0,6000,15-25 min,2.0
282,SECTOR REMANSOS DE ROSABLA,CONDOMINIO SAN SEBASTIAN,6000,0,6000,15-25 min,2.0
283,SECTOR REMANSOS DE ROSABLA,"CONDOMINIO SANTA MARIA 1,2",6000,0,6000,15-25 min,2.0
284,SECTOR REMANSOS DE ROSABLA,SEPTIMA BRIGADA DISTRITO MILITAR,6000,0,6000,15-25 min,2.0
285,SECTOR REMANSOS DE ROSABLA,CONJUNTO BULEVAR CODEM,6000,0,6000,15-25 min,2.0
286,SECTOR REMANSOS DE ROSABLA,BOSQUE DE ROSABLANCA,6000,0,6000,15-25 min,2.0
287,SECTOR REMANSOS DE ROSABLA,CONDOMINIO BOSQUES DE ARRAYANES,6000,0,6000,15-25 min,2.0
288,SECTOR REMANSOS DE ROSABLA,RESERVAS DEL BOSQUE,6000,0,6000,15-25 min,2.0
289,SECTOR REMANSOS DE ROSABLA,CONJUNTO VILLA EMAUS,6000,0,6000,15-25 min,2.0
290,SECTOR REMANSOS DE ROSABLA,"CASIBARE 1,2",6000,0,6000,15-25 min,2.0
291,SECTOR REMANSOS DE ROSABLA,CONJUNTO REMANSOS DEL BOSQUE,6000,0,6000,15-25 min,2.0
292,SECTOR REMANSOS DE ROSABLA,VILLAS DEL MEDITERRANEO,6000,0,6000,15-25 min,2.0
293,SECTOR REMANSOS DE ROSABLA,"SAN SILVESTRE 1,2,",6000,0,6000,15-25 min,2.0
294,SECTOR REMANSOS DE ROSABLA,AGUAS CLARAS,6000,0,6000,15-25 min,2.0
295,SECTOR ESPERANSA,"ESPERANZA ETAPA 6,7,8",6000,0,6000,15-25 min,2.0
296,SECTOR ESPERANSA,ESPERANZA ETAPA,6000,0,6000,15-25 min,2.0
297,SECTOR ESPERANSA,BIBLIOTECA GERMAN ARCINIEGAS,6000,0,6000,15-25 min,2.0
