id,sector,barrio,tarifa_base,recargo_distancia,tarifa_total,tiempo_estimado,distancia_aprox_km
570,O SECTOR HOTELERO CEN,HOTEL CARIMAGUA,9000,0,9000,30-40 min,6.0
571,O SECTOR HOTELERO CEN,HOTEL NAPOLITANO,10000,0,10000,30-40 min,6.0
572,O SECTOR HOTELERO CEN,HOTEL SOL DEL LLANO,10000,0,10000,30-40 min,6.0
573,O SECTOR HOTELERO CEN,HOTEL GRAN RESERVA,10000,0,10000,30-40 min,6.0
574,O SECTOR HOTELERO CEN,HOTEL VVC,10000,0,10000,30-40 min,6.0
575,O SECTOR HOTELERO CEN,HOTEL CENTAUROS,10000,0,10000,30-40 min,6.0
576,O SECTOR HOTELERO CEN,HOTEL SERRANIA REAL,10000,0,10000,30-40 min,6.0
577,O SECTOR HOTELERO CEN,HOTEL INAMBU,10000,0,10000,30-40 min,6.0
578,O SECTOR HOTELERO CEN,HOTEL SOL DORADO,10000,0,10000,30-40 min,6.0
579,O SECTOR HOTELERO CEN,HOTEL PALMA REAL,10000,0,10000,30-40 min,6.0
580,O SECTOR HOTELERO CEN,HOTEL CAPRI,10000,0,10000,30-40 min,6.0
581,O SECTOR HOTELERO CEN,HOTEL SANTA ISABEK,10000,0,10000,30-40 min,6.0
582,O SECTOR HOTELERO CEN,HOTEL LA GARZA ROJO,10000,0,10000,30-40 min,6.0
583,O SECTOR HOTELERO CEN,HOTEL COLINAS DEL LLANO,10000,0,10000,30-40 min,6.0
584,O SECTOR HOTELERO CEN,HOTEL VILLA JULIANA,10000,0,10000,30-40 min,6.0
585,O SECTOR HOTELERO CEN,HOTEL TRAVEL BLUE,9000,0,9000,30-40 min,6.0
586,O SECTOR HOTELERO CEN,HOTEL CIELOS ABIERTOS,10000,0,10000,30-40 min,6.0
587,O SECTOR HOTELERO CEN,HOTEL MARIA DANNY,10000,0,10000,30-40 min,6.0
588,O SECTOR HOTELERO CEN,HOTEL PLAZA GAVAN,10000,0,10000,30-40 min,6.0
589,NDO SECTOR HOTELERO LLANO,HOTEL ARBOLEDAS PLAZA,13000,0,13000,35-50 min,8.5
590,NDO SECTOR HOTELERO LLANO,HOTEL OBELISCO LLANERO,13000,0,13000,35-50 min,8.5
591,NDO SECTOR HOTELERO LLANO,HOTEL SANTI,13000,0,13000,35-50 min,8.5
592,NDO SECTOR HOTELERO LLANO,HOTEL VIMAR,13000,0,13000,35-50 min,8.5
