id,barrio,zona,latitud,longitud,distancia_km,tarifa_base,recargo_distancia,tarifa_total,tiempo_entrega_min
238,ALTA COMPLEJI,Sector Salud Barzal,4.142,-73.6329,3.8,6000,4000,10000,19
239,Página 380,Sector Salud Barzal,4.1491,-73.6356,3.1,6000,3000,9000,17
240,IPS MULTISALUD,Sector Salud Barzal,4.1439,-73.6409,3.1,6000,3000,9000,17
241,IPS PREVIS,Sector Salud Barzal,4.1404,-73.6322,3.1,6000,3000,9000,17
242,IPS REHABILITAR,Sector Salud Barzal,4.1458,-73.6398,3.1,6000,3000,9000,17
243,IPS SANTA BARBARA,Sector Salud Barzal,4.1451,-73.6379,3.1,6000,3000,9000,17
244,CLINICA OCULAR BUQUE,Sector Salud Barzal,4.135,-73.642,3.1,6000,3000,9000,17
245,EMPORIO,Sector Grama,4.1569,-73.6424,3.8,6000,4000,10000,19
246,TRIUNFO,Sector Grama,4.1601,-73.6397,3.8,6000,4000,10000,19
247,GALAN,Sector Grama,4.1539,-73.6387,3.8,6000,4000,10000,19
248,ALCACERES,Sector Grama,4.1574,-73.6427,3.8,6000,4000,10000,19
249,ESMERALDA,Sector Grama,4.159,-73.6414,3.8,6000,4000,10000,19
250,GRAMA,Sector Grama,4.1585,-73.6415,3.8,6000,4000,10000,19
251,ESCUELA DE CARABINEROS,Sector Grama,4.1592,-73.6454,3.8,6000,4000,10000,19
252,DOCE DE OCTUBRE,Sector Grama,4.1562,-73.6449,3.8,6000,4000,10000,19
253,SANTA JOSEFA MILITAR,Sector Grama,4.157,-73.6411,3.8,6000,4000,10000,19
254,SAN FELIPE,Sector Grama,4.155,-73.6412,3.8,6000,4000,10000,19
255,PANORAMA,Sector Grama,4.1572,-73.6403,3.8,6000,4000,10000,19
256,VIRREY,Sector Grama,4.1631,-73.642,3.8,6000,4000,10000,19
257,CAMPIÑA,Sector Grama,4.1547,-73.6439,3.8,6000,4000,10000,19
258,CHAPINERO BAJO,Sector Grama,4.1584,-73.64,3.8,6000,4000,10000,19
259,CHAPINERO ALTO,Sector Grama,4.154,-73.6413,3.8,6000,4000,10000,19
260,NUEVA GRANADA,Sector Grama,4.1563,-73.6426,3.8,6000,4000,10000,19
261,RONDINELA,Sector Grama,4.1578,-73.6379,3.8,6000,4000,10000,19
262,PRADERA,Sector Grama,4.1561,-73.6405,3.8,6000,4000,10000,19
